# Created at 2018-03-17 17:28:33
# Connection parameters. Layer11:750 Layer12: 250 Layer22: 2000
# Connection Num. Layer11: 20 Layer12: 47 Layer22: 265
# Lowest level starting ID, hostnumber, bandwidth
21,3,100
# NodeID, x_pos, y_pos, degree
0,0,12129,3110,5
1,1,7249,1856,6
2,2,-7356,4040,7
3,3,-12225,3747,12
4,4,-4314,-2254,6
5,5,10648,-610,3
6,6,13942,3542,7
7,7,3735,5545,2
8,8,723,904,3
9,9,-9904,1926,1
10,10,9039,2370,4
11,11,1325,5230,4
12,12,12100,1437,3
13,13,10551,2102,1
14,14,-7,5130,6
15,15,221,4851,4
16,16,10377,1505,3
17,17,5126,3540,2
18,18,2858,4101,4
19,19,1220,4180,1
20,20,3114,3003,3
21,22,2861,4101,19
22,25,-4321,-2261,3
23,26,226,4849,18
24,27,154,5113,14
25,28,245,4856,17
26,30,7251,1883,2
27,31,-30,5135,17
28,33,-4316,-2233,5
29,34,10381,1509,9
30,37,13963,3550,4
31,38,36,5097,16
32,41,2583,3709,1
33,46,-4311,-2262,4
34,47,-12220,3739,6
35,48,993,4806,12
36,50,-70,4819,13
37,51,10621,-557,3
38,53,12096,1423,2
39,55,2842,4024,6
40,57,5063,3719,8
41,58,-12244,3749,5
42,59,2997,4148,9
43,60,7237,1852,4
44,61,-12422,3633,7
45,62,3023,2983,6
46,63,10526,1428,3
47,65,13941,3600,3
48,66,3169,3036,6
49,67,8178,2349,1
50,68,357,4828,21
51,69,10371,1498,6
52,70,-3,5139,17
53,73,1352,5191,12
54,74,9041,2360,9
55,75,9989,114,2
56,78,-12215,3739,5
57,79,8774,2777,2
58,80,-12233,3762,6
59,81,9579,449,2
60,82,13914,3568,4
61,83,47,4725,20
62,84,-870,5660,2
63,85,3266,3291,7
64,86,10688,-600,2
65,87,2843,4097,12
66,89,2809,3979,8
67,90,9058,2372,6
68,92,5994,1392,2
69,93,2731,2649,4
70,94,12125,3125,3
71,95,12994,3553,1
72,96,9578,320,2
73,97,1205,4865,7
74,98,12099,1432,2
75,99,4584,4207,2
76,100,284,4743,18
77,101,-4584,-1801,2
78,102,2927,4000,11
79,103,1239,4131,11
80,104,3739,5554,11
81,105,154,4505,18
82,106,5568,4134,8
83,107,1363,5223,20
84,108,4962,3503,5
85,109,13370,3017,2
86,110,9055,2416,5
87,111,12121,3102,4
88,112,728,923,4
89,113,1882,5484,10
90,114,142,4831,14
91,115,377,979,5
92,116,5211,3552,8
93,117,2943,4984,6
94,118,115,5057,20
95,119,8716,1831,6
# links
0,1
0,2
1,3
0,4
2,5
4,6
3,7
6,8
1,9
2,10
3,11
4,12
2,13
6,14
6,15
2,16
3,17
3,18
3,19
3,20
0,70
0,87
1,26
1,43
1,85
2,44
2,57
3,34
3,41
3,44
3,56
3,58
4,22
4,28
4,33
5,37
5,64
6,30
6,47
6,60
7,80
8,88
8,91
10,54
10,67
10,86
11,53
11,83
11,89
12,38
12,74
14,24
14,27
14,31
14,52
14,94
15,23
15,25
15,90
16,29
16,51
17,92
18,21
18,39
18,65
20,45
20,48
23,21
25,23
27,24
27,25
28,22
31,23
31,24
31,25
31,27
32,21
33,22
33,28
35,25
36,23
36,25
36,27
36,31
37,27
39,21
40,21
40,23
41,34
42,21
42,39
42,40
43,26
44,34
44,41
45,42
46,29
47,30
48,45
49,29
50,23
50,24
50,25
50,27
50,31
50,35
50,36
51,29
51,40
51,46
51,48
52,21
52,23
52,24
52,25
52,27
52,28
52,31
52,36
52,50
53,21
53,23
53,35
53,50
54,40
54,43
54,46
55,21
55,23
56,34
56,41
56,44
58,34
58,41
58,44
58,50
58,56
59,27
60,30
60,34
60,47
61,23
61,24
61,25
61,27
61,31
61,36
61,50
61,52
61,53
62,24
62,27
63,21
63,31
63,45
63,48
63,54
64,37
65,21
65,27
65,39
65,42
65,45
66,21
66,25
66,39
66,42
66,65
67,54
68,44
69,21
69,23
69,45
69,63
70,67
71,30
72,51
72,59
73,23
73,25
73,35
73,50
73,53
73,61
74,38
75,48
75,61
76,21
76,23
76,24
76,25
76,27
76,31
76,35
76,36
76,50
76,52
76,54
76,61
77,28
77,31
78,21
78,33
78,35
78,39
78,42
78,65
78,66
78,76
79,24
79,25
79,35
79,36
79,50
79,52
79,53
79,76
80,29
80,36
80,48
80,50
80,61
80,78
81,23
81,24
81,25
81,27
81,31
81,35
81,36
81,50
81,52
81,53
81,61
81,63
81,65
81,76
81,79
82,40
82,50
82,61
82,76
82,79
83,24
83,27
83,31
83,35
83,43
83,50
83,52
83,53
83,61
83,65
83,66
83,73
83,80
83,81
84,23
84,40
84,80
84,82
85,29
86,29
86,54
86,57
86,67
87,67
87,70
87,82
88,78
88,79
89,24
89,25
89,53
89,61
89,65
89,80
89,83
90,23
90,24
90,25
90,27
90,31
90,35
90,36
90,50
90,52
90,61
90,76
90,81
91,21
91,61
91,83
91,88
92,21
92,29
92,40
92,50
92,68
92,82
92,84
93,21
93,35
93,42
93,65
93,83
93,89
94,21
94,23
94,24
94,25
94,27
94,31
94,35
94,36
94,42
94,50
94,52
94,53
94,61
94,66
94,76
94,78
94,81
94,83
94,90
95,29
95,54
95,67
95,80
95,83
95,89
c
