1212,311
724,185
-736,404
-1223,374
-432,-226
1064,-61
1394,354
373,554
72,90
-991,192
903,237
132,523
1210,143
1055,210
-1,513
22,485
1037,150
512,354
285,410
122,418
311,300
355,214
1212,311
20,486
1205,138
1182,131
21,483
1055,208
-1222,375
1,511
71,92
72,90
71,90
313,305
919,233
-1242,362
1053,136
1055,211
1033,150
907,237
512,354
53,555
144,-13
1036,149
-2,511
1032,149
-2,513
1394,352
71,92
61,91
311,305
1016,142
287,418
131,526
131,521
299,424
144,414
1092,192
1393,354
22,484
724,187
121,413
511,354
1045,390
-53,485
556,125
1393,360
21,483
1402,348
1173,299
1393,353
941,184
44,98
-1221,386
1409,411
1,512
-439,-225
132,567
72,89
-2,514
42,494
526,332
285,409
1214,312
73,90
1064,141
-1225,373
1054,209
879,251
25,484
1216,139
1033,143
1355,326
133,422
895,227
3,509
313,398
279,410
35,512
-458,-390
-448,-228
1036,149
124,521
