1212,311
724,185
-736,404
-1223,374
-432,-226
1064,-61
1394,354
373,554
72,90
-991,192
903,237
132,523
1210,143
1055,210
-1,513
22,485
1037,150
512,354
285,410
122,418
311,300
80,102
74,88
71,90
249,129
1391,347
1037,151
108,517
84,487
-433,-228
77,512
1210,144
1064,-58
724,184
887,383
452,385
75,92
132,523
197,313
241,-21
943,174
1036,140
1065,-65
559,233
1077,269
1013,142
3,509
1211,128
1036,149
125,514
2,484
1101,-88
-10,509
72,90
727,191
371,558
439,562
1072,217
910,226
74,267
120,415
300,-81
115,197
1211,138
20,481
-90,231
884,453
121,421
1059,210
538,182
519,351
1210,307
1069,-44
-59,58
1184,-354
684,153
18,515
-419,-153
511,381
928,150
284,406
-11,306
-433,-225
3,514
318,396
-541,-154
1209,142
739,169
1082,-100
133,521
416,492
-486,-193
1213,309
861,416
513,355
699,132
107,410
-437,-227
362,549
1100,201
1209,144
122,419
121,418
311,299
727,184
285,410
-1,512
396,541
-433,-225
1378,349
700,180
11,480
182,267
418,265
1422,356
335,293
21,485
42,76
33,475
1472,52
-518,-265
356,559
1106,225
734,184
1281,259
120,416
-1,513
312,294
122,414
22,485
437,159
335,334
-3,63
1073,-29
1231,382
387,530
159,392
1056,-67
21,486
-2,512
723,184
217,289
1064,-64
267,406
286,408
1065,208
8,79
1396,359
732,118
512,352
142,521
-67,534
1326,399
180,-105
241,-262
516,339
122,417
1059,174
259,335
1046,227
21,483
1391,353
514,351
949,228
-3,513
721,188
1139,-150
389,572
1201,179
513,354
1039,151
20,484
1356,382
-916,331
86,351
1391,353
122,418
1410,349
497,341
139,514
156,411
987,125
322,296
259,205
72,89
-1221,376
23,484
-1241,447
515,352
952,227
308,287
9,491
1064,-62
130,518
1044,210
1113,58
1205,247
590,337
1052,148
452,94
-509,-206
-1009,499
122,415
1219,305
21,493
-1131,426
20,486
263,381
513,353
1395,398
384,196
903,237
1195,319
21,484
1024,177
362,532
138,517
513,351
1392,354
284,400
32,504
904,236
115,310
312,300
283,297
121,425
374,554
154,621
1047,185
1209,144
316,298
289,402
716,203
1214,311
1392,354
509,353
1392,500
535,412
-11,491
1394,354
374,553
-1223,374
736,197
-22,503
286,410
1392,360
72,85
1058,206
312,301
82,59
1392,353
782,277
349,560
743,223
1241,291
122,417
124,406
372,559
167,123
-438,-235
1017,258
959,330
681,224
231,556
287,409
1170,416
-1045,332
-432,-226
363,258
72,94
-1248,468
956,375
509,540
1066,-60
1208,147
330,552
1398,351
1189,397
1064,-56
1057,213
-687,-213
1328,333
1212,309
1188,134
303,427
718,185
725,186
1054,199
102,248
118,416
1212,311
1110,-65
1317,357
121,524
-432,-225
596,123
121,419
1,519
0,388
1394,354
1058,218
1415,451
379,392
133,521
129,517
1039,143
68,81
-1225,373
59,563
-6,508
17,485
1211,315
724,182
135,525
-1223,375
27,486
116,416
15,509
84,523
1035,180
1215,434
1041,147
130,522
1056,209
1210,145
698,168
1184,136
139,-240
725,184
1059,-42
20,453
313,656
-3,80
-1220,376
1075,283
-1223,505
1395,352
1054,203
1351,393
-1,510
1064,-62
327,330
1064,-60
26,485
169,583
930,431
303,297
944,151
63,162
252,322
-99,308
-70,271
720,174
41,433
764,218
278,398
1393,363
372,556
666,442
895,237
121,416
1217,330
344,235
532,497
725,184
513,354
601,408
284,409
159,144
-473,-257
1402,354
1054,204
199,559
1017,139
85,244
1070,-65
1076,180
302,391
310,434
137,523
1062,-76
-1221,375
1037,193
280,418
382,562
40,71
1362,301
511,353
384,543
392,113
-3,513
142,334
1394,355
1087,214
374,548
1066,-58
-1223,373
311,302
-3,515
-812,321
377,552
731,197
731,238
1288,192
133,523
629,276
510,354
861,204
126,499
903,235
285,409
0,513
-1181,368
77,87
724,185
308,301
364,566
1211,146
61,411
1042,151
313,302
81,92
187,427
24,493
133,523
1172,555
418,475
313,301
1051,266
891,238
540,337
1211,144
-14,526
286,288
373,554
-655,16
1208,143
-25,490
1029,215
1393,353
1382,335
312,299
799,180
1401,357
273,454
40,472
306,277
508,356
-2,512
1055,210
1004,423
725,184
722,177
1051,218
1394,355
1204,147
1410,381
-1189,336
1064,-87
1146,-68
725,189
470,490
24,488
-10,106
-429,-224
-1221,384
903,236
126,420
133,522
380,446
132,524
693,197
899,238
1114,177
511,358
659,169
1210,147
-1244,392
-1154,414
1057,289
1,512
295,408
122,421
1068,-67
512,348
142,507
300,289
1084,171
372,555
512,352
5,545
1385,366
-431,-149
72,89
-33,499
1061,-56
-1223,373
256,184
0,512
757,196
73,93
-5,512
-1194,418
484,252
-1,510
1208,146
1058,214
20,485
259,672
1206,307
870,278
-8,502
1030,130
119,533
1053,209
719,166
75,89
1038,150
1062,-59
74,89
319,373
280,376
1066,-63
46,73
1035,147
298,498
534,508
722,185
294,415
363,285
33,484
112,440
806,114
-661,-150
512,354
107,526
509,354
304,462
514,354
-571,-299
307,302
-3,495
474,295
1313,189
1096,-93
101,443
71,90
522,330
-432,-227
902,237
111,437
87,92
161,675
98,409
304,293
23,486
72,90
303,301
1207,144
-1227,365
-431,-226
1145,8
1065,-61
983,175
28,399
152,547
3,513
869,307
1217,146
1051,-27
610,445
127,414
377,555
122,516
-4,512
-679,-280
122,419
1063,-60
835,205
-1223,376
1222,316
-547,-367
260,-102
1345,340
512,354
1211,146
-552,-429
264,517
300,312
1090,199
902,235
-1226,374
483,352
314,392
629,507
1211,416
72,389
1212,310
369,554
1034,2
25,476
261,414
1061,-61
96,507
1394,356
1392,353
1289,39
509,351
1202,304
121,418
1212,309
-657,-133
145,-179
119,415
307,299
29,485
-1,513
-64,415
221,530
903,235
1039,141
1035,-72
102,607
373,558
285,410
60,576
719,166
1059,217
1067,227
0,332
-58,442
1274,-101
132,523
266,145
186,450
699,159
1346,352
132,524
376,271
-1221,372
1409,-2
374,552
-989,476
1033,148
1207,143
1063,-62
381,549
364,287
123,623
22,484
374,556
456,422
171,24
1208,155
757,119
9,524
377,556
-12,493
1394,354
131,522
133,430
351,196
-1232,373
272,405
176,163
76,92
902,241
72,88
1406,344
726,184
70,90
1071,166
158,232
310,303
20,487
899,237
377,558
-1213,376
724,185
974,256
371,555
1071,-55
146,531
64,399
719,237
286,410
323,291
512,355
643,509
-1,513
1055,210
714,327
1185,288
936,259
1073,-57
925,234
156,406
513,353
-15,487
132,524
157,513
-1209,373
1003,249
22,484
373,552
1110,223
1200,261
27,397
1208,147
723,184
-157,260
725,191
1150,236
121,426
896,249
6,481
315,251
1221,312
1041,217
1008,120
1422,415
146,585
206,525
70,468
510,356
729,183
281,411
73,68
170,368
1196,195
323,520
-616,-42
-432,-229
389,537
304,396
-760,-155
272,661
-20,84
1222,303
-434,-187
-29,413
373,552
904,236
288,405
-862,428
1083,-70
669,391
900,187
1391,351
-1235,367
1058,213
1247,317
905,235
360,542
1316,377
133,526
1209,308
1197,304
159,-95
376,554
1057,209
901,238
311,302
-432,-227
496,348
1208,144
442,476
962,-26
917,213
312,301
-156,159
370,557
1005,150
1055,210
908,249
135,525
1400,344
-693,42
65,87
260,388
1117,247
-1230,374
1143,-103
309,300
1377,405
1355,186
1063,-66
-36,513
-432,-226
511,361
-433,-226
72,88
601,553
1061,-57
-1225,370
1059,-62
122,419
1385,365
25,492
1213,315
-3,503
23,323
291,516
310,224
511,355
96,287
1238,137
6,525
118,417
137,523
-1221,374
1236,306
310,299
1217,150
-813,439
71,89
1072,133
127,526
1394,353
1422,33
1063,-62
-6,510
513,358
1308,201
0,495
1055,210
76,96
209,573
230,493
1055,211
798,467
1057,-66
277,338
512,360
1167,268
727,183
1212,311
63,485
160,508
1136,138
-478,-96
1063,-79
1392,355
131,523
1142,160
300,447
-508,-84
113,585
-1252,373
723,186
-435,-238
67,95
517,450
1208,151
1054,206
286,410
525,342
903,235
327,683
278,414
906,233
1050,184
0,482
1063,219
521,172
1313,121
909,227
-1218,374
519,346
-1224,375
285,409
1181,317
1395,353
134,531
279,555
1308,355
-1222,377
1397,351
175,465
1226,331
489,355
-1227,367
-434,-233
1327,303
1066,-64
311,300
283,410
-933,447
310,291
284,410
-1208,352
-438,-237
-1198,392
-432,-231
1225,133
904,237
1394,351
291,429
1064,-61
329,326
93,84
1281,-37
510,354
-702,-399
1075,-67
317,576
1209,143
1385,361
714,428
1231,-105
9,491
-431,-226
-431,-225
72,88
1306,-76
526,379
1381,367
32,500
-2,514
285,409
1207,142
904,237
1065,-37
1141,422
1050,-51
1070,-66
278,416
226,474
1215,312
174,327
386,557
-1237,370
1035,165
1212,310
1395,353
40,485
723,193
20,486
88,381
484,345
121,416
1374,346
892,499
1212,144
-1,514
1038,147
1210,314
-1227,366
126,518
1214,141
70,101
-467,-205
326,598
997,332
384,554
933,372
132,522
513,352
1213,145
724,185
288,411
-21,522
1266,121
276,415
309,302
374,554
2,514
510,352
-7,509
1302,220
1203,272
1047,-106
-1154,313
-1205,389
1224,315
-433,-228
195,429
131,521
259,421
1212,311
74,88
1390,355
464,556
1199,269
725,184
1066,-59
493,306
1039,213
1057,208
382,-303
518,344
626,357
129,521
1213,310
-2,513
121,419
-1225,375
290,408
119,417
1062,-63
1055,-65
902,234
138,491
1037,151
340,292
371,555
1388,347
1061,-103
395,262
1064,-59
-709,-335
769,128
-696,0
1057,213
132,522
1209,146
1060,-67
849,254
1231,190
1217,307
131,523
276,494
511,554
30,475
1017,319
1034,272
-431,-226
286,411
1395,356
1228,179
1345,342
134,525
251,526
372,556
-430,-453
177,149
-670,-450
116,412
-8,507
727,172
695,293
1386,356
1216,143
730,138
723,194
1020,46
900,232
22,483
722,186
730,180
377,552
-56,555
95,99
1184,162
1015,220
1090,160
1088,210
422,564
-1111,323
907,165
22,488
1396,352
442,280
14,91
-1229,373
1212,308
-20,497
183,335
283,406
1037,151
120,416
-428,28
247,483
53,472
182,412
515,353
362,561
1046,209
79,177
1091,515
332,116
131,527
61,582
130,515
15,479
-438,-226
373,554
900,238
1037,151
785,255
1210,143
-431,-232
514,354
-513,-288
72,92
470,356
-432,-224
531,471
-86,475
1139,282
1220,137
1214,148
1068,-48
565,377
1381,369
298,311
1188,323
730,277
1345,306
747,206
-1215,389
71,88
511,355
1176,199
288,409
838,265
287,390
1388,352
1212,141
315,444
1209,143
724,185
1182,314
1037,151
119,418
127,285
728,185
109,534
-1244,391
311,300
476,545
431,422
-554,-419
0,512
11,500
-76,477
24,487
726,184
1055,209
1187,155
355,338
1070,199
513,353
0,512
1178,339
-7,539
-62,414
276,412
374,556
139,510
-3,518
1394,353
123,415
1065,-58
1056,209
-27,499
1396,355
1434,393
236,385
1065,156
74,90
1394,350
863,233
1059,-69
121,417
1070,471
124,601
126,406
373,546
308,219
511,355
1393,350
285,409
1401,340
725,185
727,184
-64,471
-432,-225
386,550
372,552
284,456
48,100
-480,-243
-1217,377
1056,212
-1228,377
1029,144
338,540
-555,-491
1101,147
897,425
407,440
22,483
286,410
4,513
1385,159
1401,29
1119,53
-1,510
-1224,372
725,185
65,92
25,479
-1228,382
19,485
-1217,379
311,300
352,65
133,414
727,186
1031,-58
1394,353
-1228,375
-908,435
22,146
314,293
131,524
1236,142
0,479
1311,366
511,353
723,180
1058,153
311,299
905,236
920,203
122,418
72,89
-441,-224
1061,114
-152,55
-1229,370
725,186
1196,357
99,480
1179,196
542,389
126,541
1064,-62
132,522
1215,314
282,423
22,485
1393,354
1066,-59
285,410
1392,367
-5,421
373,554
904,236
926,250
258,413
1259,201
1063,-61
1050,156
369,556
325,258
375,549
479,361
-1222,376
537,364
-941,438
-2,512
1055,211
260,301
121,417
929,235
1166,375
114,423
373,554
94,454
286,410
1086,-46
275,480
1216,141
151,466
723,187
904,239
494,376
1138,-39
-477,-239
69,88
1302,121
727,193
1050,210
1042,158
-1222,382
1394,355
1208,144
470,379
725,184
1313,2
284,403
1051,239
1394,353
21,576
317,256
74,85
1100,234
155,182
471,467
1051,214
1213,312
1057,-58
324,293
1044,160
1212,142
620,185
727,183
137,61
126,417
1023,-24
509,337
1375,208
286,410
302,412
15,568
1065,-62
1210,311
295,414
1051,200
346,312
21,485
1209,142
286,409
-511,3
371,554
23,484
311,304
125,436
22,565
122,418
-7,511
1146,118
724,179
125,422
1390,355
1226,312
709,208
372,554
1205,315
162,488
1450,-45
906,235
-1224,371
-18,448
285,410
1210,143
76,90
16,325
731,191
-432,-225
180,398
1040,153
388,391
521,377
1075,-51
1103,45
-434,-254
25,490
1310,356
991,292
23,484
725,180
1395,353
518,347
136,525
1052,210
231,652
128,524
-9,522
245,679
1036,152
121,418
-443,-516
1377,382
1209,311
909,232
123,417
919,347
607,283
86,78
268,393
1029,145
1022,-29
334,619
1077,367
-432,-225
146,443
1090,291
1407,431
967,180
131,521
1394,348
71,91
1041,145
1036,151
511,355
-436,-228
124,523
73,88
513,354
514,352
1065,-68
133,523
92,162
1329,-57
18,514
1036,154
671,322
722,193
698,198
27,377
801,365
1204,218
885,258
894,238
1369,362
72,519
1065,-62
-1216,391
70,96
117,420
-1214,443
119,417
-40,424
89,87
1215,326
1212,311
1055,213
1042,147
638,211
846,553
1221,247
1057,211
73,90
1038,150
1061,-65
1031,151
22,484
-1224,371
119,417
1435,327
493,353
46,504
95,491
665,177
1045,494
453,385
4,514
513,353
1037,166
514,488
512,354
904,235
726,185
6,533
1397,355
1170,305
16,492
1214,310
1016,193
368,558
1212,309
113,518
-622,-143
1049,212
1183,-366
71,90
373,550
130,530
72,90
503,343
712,187
904,326
111,418
1054,209
382,443
197,285
723,182
-431,-226
1393,351
1066,-61
92,543
310,298
121,417
1215,311
-1224,374
309,394
-498,-224
1053,210
127,428
286,411
-1182,348
288,410
-1222,372
1111,265
320,637
184,451
19,483
466,157
-3,494
78,92
451,534
897,207
1086,-8
1217,312
908,221
1271,303
1055,209
750,136
-83,320
732,174
1342,138
902,237
124,416
1079,432
363,557
299,291
725,187
790,368
918,387
1075,158
1391,330
265,368
25,478
337,262
900,235
-432,-226
139,524
1187,-13
312,303
865,241
433,380
349,337
1222,549
275,-40
-1225,373
326,302
1201,310
350,385
1386,369
1037,152
-1219,373
133,524
246,275
1057,208
-40,488
108,418
123,417
903,237
1114,-37
-1224,373
-1222,373
903,237
114,517
749,205
765,445
1208,146
282,412
1201,145
1209,311
1398,351
13,493
1044,137
119,426
286,410
-431,-225
1032,137
1036,150
21,507
1225,-57
416,51
510,358
371,553
22,289
398,161
1407,354
160,446
-1202,398
512,353
368,544
516,416
1083,181
514,349
1041,150
1056,209
512,354
592,324
-1210,402
471,550
319,421
1143,-169
118,414
-445,-243
-2,515
508,382
283,408
1088,1
1049,275
232,105
408,546
1044,154
315,273
312,300
-431,-225
21,485
905,296
727,188
-13,471
373,555
576,166
1031,146
515,357
-744,19
1504,-322
200,448
123,419
-1218,389
1026,384
1154,298
727,187
512,352
899,179
1407,344
1,509
151,17
1064,-62
-887,473
310,300
1210,141
327,428
74,89
233,-294
62,87
298,391
332,438
310,300
339,371
