1212,311
724,185
-736,404
-1223,374
-432,-226
1064,-61
1394,354
373,554
72,90
-991,192
903,237
132,523
1210,143
1055,210
-1,513
22,485
1037,150
512,354
285,410
122,418
311,300
1063,-64
1055,209
726,186
20,484
512,353
-1223,373
91,499
-1226,358
905,237
21,485
121,417
1073,-66
-433,-224
1055,209
1393,353
131,525
122,417
-1222,374
494,374
1049,202
1209,143
70,89
1323,-254
1036,148
121,420
283,377
-449,-197
297,119
286,409
1032,150
1211,313
157,560
1213,311
-441,-226
1230,159
108,527
723,176
1123,151
1055,202
724,186
71,91
512,355
724,185
304,400
24,488
723,218
512,355
1062,202
71,89
1290,188
731,234
-525,-162
109,575
1213,309
28,559
1203,130
1203,254
512,354
71,89
388,525
1398,348
1235,525
99,590
333,251
129,422
770,195
110,512
289,394
322,256
437,353
1029,147
1025,-87
1213,146
66,187
1224,165
0,512
906,239
21,485
1214,307
-1213,371
122,417
1393,353
73,97
1211,142
-47,459
