1212,311
724,185
-736,404
-1223,374
-432,-226
1064,-61
1394,354
373,554
72,90
-991,192
903,237
132,523
1210,143
1055,210
-1,513
22,485
1037,150
512,354
285,410
122,418
311,300
285,409
132,522
21,484
1050,207
723,187
372,558
1037,149
725,184
100,278
-1223,383
96,346
-8,508
377,552
302,332
121,402
19,488
482,263
-2,512
435,381
479,419
1057,-54
155,429
120,415
724,183
1394,357
803,186
-9,208
286,411
-9,523
372,554
904,238
1212,306
540,377
150,522
3,488
3,478
-1218,386
1186,283
123,416
1051,-72
55,339
484,347
1039,153
72,92
1338,-215
1098,340
73,90
1403,352
1066,-60
1032,146
1089,383
121,516
26,475
1065,-61
-1241,359
51,80
1415,359
9,520
505,359
86,458
1203,306
904,238
286,418
1205,138
1066,-62
511,351
1112,430
63,423
1054,212
1209,148
640,315
71,90
305,394
1032,143
744,281
219,351
359,317
38,122
392,558
1064,-60
1018,151
311,296
-436,-229
132,523
