1212,311
724,185
-736,404
-1223,374
-432,-226
1064,-61
1394,354
373,554
72,90
-991,192
903,237
132,523
1210,143
1055,210
-1,513
22,485
1037,150
512,354
285,410
122,418
311,300
1211,143
1065,-63
-1222,375
372,555
1391,355
1045,151
-1221,380
1225,148
-8,517
513,353
-2,512
309,298
0,513
723,185
-1104,379
122,418
123,417
375,555
1213,312
1372,359
1035,150
20,485
33,505
472,343
311,302
74,83
124,417
161,525
1421,336
1393,355
1038,168
903,240
147,259
1061,-61
129,517
162,-94
1211,310
-1205,408
393,553
1410,317
307,284
121,418
24,497
312,257
65,516
1018,153
17,478
1066,-58
13,454
-1223,377
311,298
899,243
1226,310
1059,-70
1402,363
180,567
3,511
1079,50
1212,146
353,563
1058,-72
84,108
-8,519
309,301
1226,299
1374,371
1210,321
371,552
1076,-56
291,404
1277,270
1236,150
725,184
1374,372
1205,304
-977,414
1039,150
1053,163
84,392
694,250
-454,-208
